symbol,name,price
BBFNX39.SA,Global X Funds,32.92
BBFXI39.SA,iShares Trust - iShares China Large-Cap ETF,42.40
BBGIP3F.SA,BANESE      ON,42.79
BBGIP4F.SA,BANESE      PN,34.39
BBGNO39.SA,GX GENOMBIOTDRE EDB,42.83
BBGOV39.SA,BKR US TREASDRE ED,41.40
BBGRT39.SA,iShares Trust - iShares Global REIT ETF,45.49
BBGWH39.SA,iShares Trust - iShares Core Dividend Growth ETF,76.23
BBHDV39.SA,BlackRock Institutional Trust Company NA,65.52
BBHER39.SA,Global X Funds,40.60
BBHIA3F.SA,CASAS BAHIA ON      NM,3.02
BBHYC39.SA,BKR 0 5 YRHYDRE ED,58.12
BBHYG39.SA,iShares Trust - iShares iBoxx $ High Yield Corporate Bond ETF,54.65
BBIAG39.SA,BKR INTLAGGTDRE ED,54.28
BBIAK39.SA,US INSURANCEDRE,49.20
BBIAU39.SA,Ishares Gold Trust,113.27
BBIBB39.SA,Ishares Nasdaq Biotechnology Etf,64.50
BBICL39.SA,iShares Trust - iShares Global Clean Energy ETF,45.78
BBIDB11.SA,Inter Infra FI Cotas Fundos Incentivados De Investimento Infraestrutura Renda Fixa Credito Privado,79.95
BBIDN39.SA,iShares Trust,71.05
BBIED3F.SA,BIOMA EDUC  ON      MA,4.38
BBIEF39.SA,Ishares Core Msci Eafe ETF,61.83
BBIEI39.SA,BKR 3 7 YRTRDRE ED,53.79
BBIEM39.SA,Ishares Core Msci Emerging Markets ETF,62.76
BBIEO39.SA,BKR OIL GAS DRE,48.25
BBIET39.SA,BKR TECHSOFTDRE,20.66
BBIEU39.SA,Ishares Core Msci Europe ETF,64.97
BBIEV39.SA,iShares Trust - iShares Europe ETF,75.70
BBIGF39.SA,Ishares Global Infrastructure Etf,82.80
BBIGS39.SA,BKR 1 5YGRCODRE ED,57.04
BBIHA39.SA,iShares Trust,89.10
BBIHE39.SA,BKR PHARMACLDRE,25.53
BBIHF39.SA,BKR HEALTHPRDRE,9.41
BBIHI39.SA,iShares Trust - iShares U.S. Medical Devices ETF,9.52
BBIJH39.SA,Ishares Core S&P Mid-Cap Etf,18.15
BBIJR39.SA,Ishares Core S&P Small-Cap Etf,83.17
BBILF39.SA,Ishares Latin America 40 ETF,56.88
BBINC11.SA,Brad Fic Firf Invest Infra Cdi Cp Resp Ltda,102.72
BBIOM3F.SA,BIOMM       ON      MA,7.45
BBITB39.SA,BlackRock Institutional Trust Company NA,89.28
BBITC11.SA,Btg Pactual Teva Bitcoin Fundo De Indice,80.00
BBITH11.SA,Hashdex Nasdaq Bitcoin Reference Rate Fundo De Indice,111.10
BBITI11.SA,It Now Bloomberg Galaxy Bitcoin Fundo De Indice,133.70
BBITO39.SA,Ishares Core S&P Total Us Stock Market Etf,81.36
BBIVB39.SA,Ishares Core S&P 500 Etf,93.60
BBIVE39.SA,iShares Trust - iShares S&P 500 Value ETF,77.22
BBIVW39.SA,iShares Trust - iShares S&P 500 Growth ETF,83.49
BBIWF39.SA,iShares Trust - iShares Russell 1000 Growth ETF,103.27
BBIWM39.SA,Ishares Russell 2000 Etf,68.90
BBIXC39.SA,BlackRock Institutional Trust Company NA,58.72
BBIXJ39.SA,Ishares Global Healthcare Etf,67.69
BBIXN39.SA,Ishares Global Tech ETF,19.37
BBIXU39.SA,BKR TI STOCKDRE,78.03
BBIYC39.SA,BlackRock Institutional Trust Company NA,113.22
BBIYE39.SA,iShares Trust - iShares U.S. Energy ETF,86.28
BBIYF39.SA,Ishares Us Financials Etf,47.11
BBIYG39.SA,iShares Trust - iShares U.S. Financial Services ETF,25.08
BBIYK39.SA,BlackRock Institutional Trust Company NA,20.18
BBIYT39.SA,BKR 7 10 YRTDRE ED,51.90
BBIYW39.SA,Ishares US Technology ETF,31.37
BBIZD11.SA,Investo Mvis®Us Business Development Companies Index ETF Fundo De Indice,85.68
BBKCH39.SA,Global X Funds,33.15
BBKSA39.SA,BlackRock Institutional Trust Company NA,49.29
BBKWB39.SA,KR CSI CHINADRE ED,196.05
BBLAU3F.SA,BLAU        ON  ED  NM,10.54
BBLBT39.SA,Global X Funds,46.52
BBLFT11.SA,BL03 Fundo Invest Financeiro,103.12
BBLPA39.SA,Global X Funds,32.91
BBLPX39.SA,Global X Funds,40.08
BBLQD39.SA,iShares Trust - iShares iBoxx $ Investment Grade Corporate Bond ETF,59.53
BBMEB1.SA,"MERCANTIL   DO   26,38",24.88
BBMEB1F.SA,"MERCANTIL   DO   26,38",24.90
BBMEB3F.SA,MERCANTIL   ON  EDS N1,51.75
BBMEB4F.SA,MERCANTIL   PN  EDS N1,59.30
BBMGB4F.SA,BANCO BMG   PN  EJ  N1,5.09
BBMIL39.SA,GX MILLECONMDRE ED,63.76
BBMIN3F.SA,MERC INVEST ON,23.89
BBMIN4F.SA,MERC INVEST PN,19.35
BBMMT11.SA,B - Index Morningstar Brasil Momento Fundo,149.51
BBMOB3F.SA,BEMOBI TECH ON      NM,22.24
BBMTU39.SA,iShares Trust - iShares MSCI USA Momentum Factor ETF,69.28
BBNBR3F.SA,NORD BRASIL ON,119.65
BBNDA39.SA,Ishares Msci India Etf,73.03
BBNDX11.SA,Investo Bloomberg Global Bond ETF Fundo De Investimento De Indice - Investimento No Exterior,104.03
BBOBR4F.SA,BOMBRIL     PN,1.22
BBODB11.SA,Bocaina Infra- Fundo de Investimento em Cotas de Fundos Incentivados de Investimento em,7.85
BBOEF39.SA,iShares Trust - iShares S&P 100 ETF,92.58
BBOL511.SA,B-Index ETF Ima-B 5 P2 Fundo de Indice - Responsabilidade Limitada,102.93
BBOTZ39.SA,Global X Funds,51.50
BBOVA11.SA,iShares Ibovespa Index Fund,159.02
BBOVB11.SA,ETF Bradesco Ibovespa Fundo De Indice,165.49
BBOVS11.SA,Safra Ibovespa Fundo De Indice,125.22
BBOVV11.SA,It Now Ibovespa Fundo de Indice,166.76
BBOVX11.SA,Trend ETF Ibovespa Fundo De Indice,16.56
BBPAC11F.SA,BTGP BANCO  UNT EJ  N2,53.13
BBPAC3F.SA,BTGP BANCO  ON  EJ  N2,38.49
BBPAC5F.SA,BTGP BANCO  PNA EJ  N2,10.89
BBPAN4F.SA,BANCO PAN   PN      N1,11.46
BBPFR39.SA,GX USPREFERRDRE ED,51.81
BBPFV39.SA,--,61.00
BBPIC39.SA,BlackRock Institutional Trust Company NA,73.51
BBPRE11.SA,"B-Index ETF Irf-M P2 Fundo de Índice - Responsabilidade, LTDA",103.48
BBPVE39.SA,Global X Funds,44.80
BBQCL39.SA,FT NSQ GREENDRE,32.16
BBQQW39.SA,FT NASD100EQDRE,77.41
BBQUA39.SA,iShares Trust - iShares MSCI USA Quality Factor ETF,72.64
BBQYL39.SA,Global X Funds,32.01
BBRAP3F.SA,BRADESPAR   ON  EDJ N1,18.67
BBRAP4F.SA,BRADESPAR   PN  EDJ N1,21.28
BBRAV3F.SA,BRAVA       ON      NM,15.86
BBRAX11.SA,iShares IBrX-Índice Brasil (IBrX-100) Index Fund,135.83
BBRAZ11.SA,Bb Etf Ibovespa B3 Br+ Fundo De Indice Responsabilidade Limitada,12.03
BBRBI11.SA,BRBI BR Partners S.A.,19.74
BBRBI11F.SA,BR PARTNERS UNT     N2,19.74
BBRCO11.SA,Bresco - Fundo De Investimento Imobiliario,117.66
BBREW11.SA,B-Index Morningstar Brasil Pesos Iguais Fundo De Indice,140.62
BBREZ39.SA,BlackRock Institutional Trust Company NA,57.39
BBRFT11.SA,Bradesco Farmtech Fundo De Investimento Nas Cadeias Produtivas Agroindustriais Fiagro - Dc,84.51
BBRKM3F.SA,BRASKEM     ON      N1,8.06
BBRKM5F.SA,BRASKEM     PNA     N1,7.71
BBRKM6F.SA,BRASKEM     PNB     N1,7.99
BBRSR3F.SA,BANRISUL    ON  EJ  N1,17.50
BBRSR5F.SA,BANRISUL    PNA EJ  N1,15.81
BBRSR6F.SA,BANRISUL    PNB EJ  N1,16.19
BBRST3F.SA,BRISANET    ON  EJ  NM,3.39
BBRXC11.SA,BTGIABRSELECCI,134.41
BBRZP11.SA,Brz Infra Portos Fundo De Investimento Em Participacoes Em Infraestrutura,170.34
BBSDV39.SA,Global X Funds,65.68
BBSHV39.SA,BKR 0 1 SHV DRE ED,59.40
BBSHY39.SA,BKR 1 3 YRTRDRE ED,56.16
BBSIL39.SA,Global X Funds,47.13
BBSLI3F.SA,BRB BANCO   ON,6.98
BBSLI4F.SA,BRB BANCO   PN,7.26
BBSLV39.SA,Ishares Silver Trust,127.67
BBSOC39.SA,Global X Funds,39.00
BBSOX39.SA,iShares Trust - iShares Semiconductor ETF,43.70
BBSRE39.SA,GX SUDIVREITDRE EDB,39.92
BBSTI39.SA,BKR STIP    DRE ED,55.38
BBTAG11.SA,Btg Pactual Credito Agrocola Fundo De Investimento Em Cotas Fiagro Direitos Creditorios,113.00
BBTFL39.SA,BKR FLOT RTEDRE ED,54.52
BBTHD39.SA,MSCITHAILANDDRE,55.28
BBTHI11.SA,Btg Pactual Hoteis Fundo De Investimento Imobiliario,44.50
BBTIP39.SA,BlackRock Institutional Trust Co NA,59.40
BBTLT39.SA,BKR 20YR TRSDRE ED,31.55
BBULZ11.SA,GENIAL HBETACI,100.11
BBURA39.SA,Global X Funds,44.65
BBURT39.SA,"iShares, Inc. - iShares MSCI World ETF",67.62
BBUSM39.SA,Ishares Msci Usa Min Vol Factor ETF,65.00
BBUSR39.SA,iShares Trust - iShares Core U.S. REIT ETF,51.72
BBVBR11.SA,INVCONSTQBRLCI,20.18
BBVLU39.SA,iShares Trust - iShares MSCI USA Value Factor ETF,77.04
BBXPO11.SA,Investo Marketvector Brazil Global Exposure Etf – Fundo De Investimento De Indice,147.82
BBXTC39.SA,Ishares Exponential Technologies ETF,63.48
CC1CJ34.SA,CAMECO CORP DRN,111.43
CC1RH34.SA,CRH PLC     DRN,111.23
CC2AC34.SA,CACI International Inc,3.89
CC2CA34.SA,"Coca-Cola FEMSA, S.A.B. de C.V.",102.30
CC2GN34.SA,Cognex Corporation,25.23
CC2HP34.SA,"ChargePoint Holdings, Inc.",12.24
CC2OL34.SA,Grupo Cibest S.A.,91.71
CC2RN34.SA,Cerence Inc.,15.72
CC2RS34.SA,CRISPR Therapeutics AG,39.80
CC2RW34.SA,"CrowdStrike Holdings, Inc.",118.04
CCACR11.SA,Supernova Fundo De Investimento Imobiliario - Recebiveis Imobiliarios,77.93
CCAMB3F.SA,CAMBUCI     ON,9.75
CCAML3F.SA,MSCI AUSTRIA SMALL CAP NETR EUR,5.49
CCAPE11.SA,ISHARES BOVESPA BR+ CAP 5% B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA,139.06
CCASA11.SA,Buena Vista Neos Real Estate High Income Index Fundo De Indice - Responsabilidade Limitada,91.88
CCASH3F.SA,MELIUZ      ON      NM,4.09
CCBAV3F.SA,CBA         ON      NM,7.95
CCBEE3F.SA,AMPLA ENERG ON  ES,11.00
CCBTC39.SA,21SH BITCOINDRE,39.24
CCCTY3F.SA,RDVC CITY   ON      NM,11.15
CCDII11.SA,Sparta Infra Cdi Fd De Invest Em Cotas De Fd Incentivados De Inv Em Infraestrutura Renda Fixa Cr Pri,107.58
CCEAB3F.SA,CEA MODAS   ON  EJ  NM,10.46
CCEBR3F.SA,CEB         ON,27.61
CCEBR5F.SA,CEB         PNA,26.00
CCEBR6F.SA,CEB         PNB,28.34
CCEDO3F.SA,CEDRO       ON      N1,11.51
CCEDO4F.SA,CEDRO       PN      N1,10.30
CCEEB3F.SA,COELBA      ON  EJ,44.51
CCEEB5F.SA,COELBA      PNA EJ,44.00
CCEED3F.SA,"CEEE,D      ON",8.95
CCEGR3F.SA,CEG         ON,71.99
CCGAS3F.SA,COMGAS      ON,123.03
CCGAS5F.SA,COMGAS      PNA,130.93
CCGRA3F.SA,GRAZZIOTIN  ON  EDB,27.29
CCGRA4F.SA,GRAZZIOTIN  PN  EDB,26.97
CCHIP11.SA,INVESTO ETF US LISTED SEMICONDUCTOR 25 INDEX CLASSE DE ÍNDICE IE RESP LIMITADA,25.60
CCLOB11.SA,Btg Pactual Clo Smart Fundo De ÃNdice Â€“ Responsabilidade Limitada,97.97
CCLOV34.SA,"Clover Health Investments, Corp.",13.42
CCLSC3F.SA,CELESC      ON  EJ  N2,114.05
CCLSC4F.SA,CELESC      PN  EJ  N2,126.02
CCMDB11.SA,Btg Pactual Teva Acoes Commodities Brasil Fundo De Indice,14.67
CCMIG3F.SA,CEMIG       ON  EDJ N1,14.35
CCMIG4F.SA,CEMIG       PN  EDJ N1,11.03
CCMIN3F.SA,CSNMINERACAOON      N2,5.55
CCOCE3F.SA,COELCE      ON,31.81
CCOCE5F.SA,COELCE      PNA,34.99
CCOGN3F.SA,STX TR.EXP.UK 50 NR DL,3.58
CCOIN11.SA,Buena Vista Neos Bitcoin High Income Index Fundo De Indice Responsabilidade Limitada,64.53
CCOLD34.SA,AMERICOLD RTDRN ED,23.78
CCOPN11.SA,Copernico Fundo De Investimento Em Participacoes Em Infraestrutura,43.86
CCORN11.SA,Bb Etf Indice Futuro De Milho B3 Fundo De Indice,7.81
CCPFE3F.SA,CPFL ENERGIAON      NM,52.68
CCPLE3F.SA,COPEL       ON  EDJ NM,12.16
CCPTI11.SA,Capitania Infra Fic Fi Infra Rf Cp,86.04
CCPTR11.SA,Capitania Agro Strategies - Fiagro - Imobiliario Fund,8.27
CCPTS11Q.SA,FII CAPI SECCI,7.82
CCRAA11.SA,Sparta Fiagro Fundo De Investimento Nas Cadeias Produtivas Agroindustriais - Imobiliario,96.41
CCRPG3F.SA,CRISTAL     ON,18.50
CCRPG5F.SA,CRISTAL     PNA,18.63
CCRPG6F.SA,CRISTAL     PNB,18.80
CCRPT11.SA,CRIPTO20 EMPCI,18.01
CCSAN3F.SA,COSAN       ON      NM,5.13
CCSED3F.SA,CRUZEIRO EDUON  ED  NM,6.24
CCSMG3F.SA,COPASA      ON  EJ  NM,42.73
CCSNA3F.SA,SID NACIONALON,9.78
CCSUD3F.SA,CSU DIGITAL ON  EDJ NM,17.65
CCTAX3F.SA,CONTAX      ON,0.92
CCTEM11.SA,FIAGRO CTEM CI,3.00
CCTKA3F.SA,KARSTEN     ON,33.00
CCTKA4F.SA,KARSTEN     PN,34.24
CCTSA3F.SA,SANTANENSE  ON,2.37
CCTSA4F.SA,SANTANENSE  PN,2.06
CCURY3F.SA,CURY S/A    ON      NM,31.96
CCVCB3F.SA,CVC BRASIL  ON      NM,2.26
CCXSE3F.SA,CAIXA SEGURION      NM,16.16
CCYRE3F.SA,CYRELA REALTON  EB  NM,24.19
CCYRE4.SA,Cyrela Brazil Realty S.A. Empreendimentos e Participações,22.83
CCYRE4F.SA,CYRELA REALTPN      NM,22.90
DD2OC34.SA,"Doximity, Inc.",40.89
DD2TC34.SA,"Dynatrace, Inc.",29.46
DDASA3F.SA,DASA        ON      NM,4.06
DDBAG34.SA,Deutsche Bank Aktiengesellschaft,208.95
DDCRA11.SA,Devant Fundo De Investimento Nas Cadeias Produtivas Agroindustriais - Fiagro-Imobiliario,7.39
DDEBB11.SA,BTG Pactual Teva Debentures Di Fundo De Indice,15.62
DDEFI11.SA,Hashdex Defi Index Fundo De Indice,19.81
DDESK3F.SA,NASDAQ Global Chemicals NTR Ind,17.00
DDEXP3F.SA,DEXXOS PAR  ON  EB  N1,7.91
DDEXP4F.SA,DEXXOS PAR  PN  EB  N1,7.90
DDIRR3F.SA,DIRECIONAL  ON      NM,13.72
DDIVD11.SA,It Now Idiv Renda Dividendos Fundo De Indice – Responsabilidade Limitada,60.18
DDIVO11.SA,It Now IDIV Index Fund,116.61
DDIVS11.SA,Sparta Infra Inflacao Longa In Fundo De I Em Cotas De Fundos De In Em Infraestrutura Renda Fixa,100.80
DDMVF3F.SA,D1000VFARMA ON      NM,6.70
DDOHL3F.SA,DOHLER      ON,6.45
DDOHL4F.SA,DOHLER      PN,3.69
DDOLA11.SA,BB ETF Indice Futuro De Dolar S&P B3 Fundo De Indice Responsabilidade Limitada,10.39
DDOLB11.SA,BTG SP DOLARCI,98.61
DDOLL39.SA,iShares Trust,54.28
DDOLX11.SA,TREND DOLAR CI,48.48
DDOTZ3F.SA,DOTZ SA     ON      NM,4.36
DDTCR39.SA,GX DATAINFRADRE ED,61.02
DDTCY3F.SA,"DTCOM,DIRECTON",2.42
DDUOL34.SA,DUOLINGO INCDRN,30.29
DDVER11.SA,Bb Etf Indice Diversidade B3 Investimento Sustentavel Fundo De Indice,12.21
DDXCO3F.SA,DEXCO       ON  EB  NM,5.28
EE2AG34.SA,Eagle Materials Inc.,73.59
EE2LS34.SA,"Equity LifeStyle Properties, Inc.",32.24
EE2NP34.SA,"Enphase Energy, Inc.",7.53
EE2NT34.SA,"Entegris, Inc.",29.04
EE2PA34.SA,"EPAM Systems, Inc.",19.06
EEALT3F.SA,ACO ALTONA  ON,14.03
EEALT4F.SA,ACO ALTONA  PN,14.00
EEBIT11.SA,Empiricus Teva Bitcoin Fundo De Indice - Responsabilidade Limitada,81.47
EECOO11.SA,iShares Índice Carbono Eficiente (ICO2) Brasil - Fundo de Índice,141.41
EECOR3F.SA,ECORODOVIAS ON      NM,10.99
EEETH11.SA,BTG Pactual Teva Ethereum Fundo De Indice,70.43
EEGAF11.SA,Ecoagro I Fundo De Investimento Nas Cadeias Produtivas Agroindustriais Fiagro Imobiliario,94.35
EEGIE3F.SA,ENGIE BRASILON  EJ  NM,31.00
EEKTR3F.SA,ELEKTRO     ON  EJ,43.10
EEKTR4F.SA,ELEKTRO     PN  EJ,39.30
EELAS11.SA,Safra ETF Mulheres Na Lideranca Fundo De Indice De Acoes,157.38
EEMAE4F.SA,EMAE        PN,43.70
EEMBJ3F.SA,EMBRAER     ON      NM,93.79
EEMET11Q.SA,FII EMET    CI,10.38
EENDD11.SA,Endurance Debt Fundo De Investimento Em Participacoes Em Infraestrutura,109.50
EENEV3F.SA,ENEVA       ON      NM,20.08
EENGI11F.SA,ENERGISA    UNT     N2,46.64
EENGI3F.SA,ENERGISA    ON      N2,12.59
EENGI4F.SA,ENERGISA    PN      N2,8.61
EENJU3F.SA,ENJOEI      ON      NM,1.03
EENMT3F.SA,ENERGISA MT ON,51.99
EENMT4F.SA,ENERGISA MT PN,54.99
EEPAR3F.SA,EMBPAR S/A  ON,4.02
EEPHE39.SA,MSCIPHILIPNEDRE,47.45
EEPOL39.SA,MSCI POLAND DRE,66.56
EEQMA3BF.SA,EQUATORIAL MARANHA,31.99
EEQPA3F.SA,EQTL PARA   ON,6.20
EEQPA5F.SA,EQTL PARA   PNA,14.90
EEQTL3F.SA,EQUATORIAL  ON  EJ  NM,38.25
EESGB11.SA,Btg Pactual Esg Fundo De Indice S P Brazil Esg,118.89
EESPA3F.SA,ESPACOLASER ON  ED  NM,1.00
EESTR3F.SA,ESTRELA     ON,4.84
EESTR4F.SA,ESTRELA     PN,5.29
EETER3F.SA,ETERNIT     ON      NM,4.05
EETHA39.SA,BKR ETHEREUMDRE,42.45
EETHE11.SA,Hashdex Nasdaq Ethereum Reference Price Fundo De Indice,48.93
EETHY11.SA,Buena Vista Dex Vettafi Neos Ethereum High Income Fundo De ÃNdice De Responsabilidade Limitada,103.15
EEUCA3F.SA,Nasdaq US Benchmark Financial S,20.89
EEUCA4F.SA,EUCATEX     PN  EJ  N1,18.20
EEVEN3F.SA,EVEN        ON      NM,7.47
EEVTC31.SA,EVERTEC INC DR1,158.08
EEWBZ11.SA,ISHARES BOVESPA BR+ EQUAL WEIGHT B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA,131.39
EEXIF11.SA,EXES FIC FI INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,10.22
EEZTC3F.SA,EZTEC       ON      NM,13.87
FF2IC34.SA,Fair Isaac Corporation,192.86
FF2RS34.SA,Freshworks Inc.,21.26
FFDES11.SA,Fundo de Recuperacao Economica,0.28
FFDES11F.SA,FUNDES      CI,0.40
FFESA3F.SA,FERBASA     ON      N1,11.63
FFESA4F.SA,FERBASA     PN      N1,6.78
FFGAA11.SA,FG/Agro Fundo De Investimento Nas Cadeias Produtivas Agroindustriais - Fiagro-Imobiliario,9.30
FFHER3F.SA,FER HERINGERON      NM,4.12
FFICT3F.SA,FICTORALIMENON,2.03
FFIEI3F.SA,FICA        ON,14.50
FFIND11.SA,It Now IFNC Index Fund,169.46
FFIQE3F.SA,UNIFIQUE    ON  EDB NM,4.93
FFIXA11.SA,Mirae Asset Renda Fixa Pre Fundo De Indice,18.64
FFLRY3F.SA,FLEURY      ON      NM,15.39
FFNAM11.SA,Fundo de Investimento Amazônia - FINAM,0.38
FFNOR11.SA,Finor -Ci Fund,0.66
FFOMO11.SA,FOMO HASH   CI,27.36
FFRAS3F.SA,"FRAS,LE     ON      N1",23.81
FFRIO3F.SA,METALFRIO   ON      NM,175.04
FFSPE11.SA,Fiset Pesca Fiset Fspe,0.26
FFSPE11F.SA,FISET PESCA CI,0.27
FFSRF11.SA,Fiset FL Ref,0.10
FFSRF11F.SA,FISET FL REFCI,0.10
FFSTU11F.SA,FISET TUR   CI,0.26
FFTCA11.SA,Nch Recebiveis Do Agronegocio - Fiagro Imobiliario,9.26
FFZDA11.SA,FIAGRO FZDA CI,131.11
FFZDB11.SA,051 Agro Fazendas Iii Fundo De Investimento Nas Cadeias Produtivas Agroindustriais,144.20
GG1AM34.SA,GAMING LEISUDRN,48.20
GG2ME34.SA,"Globus Medical, Inc.",61.32
GGBIT11.SA,Galapagos Bitcoin Cme Cf Fundo De Indice,96.00
GGBTC11.SA,Buena Vista Hashdex Gold & Bitcoin Fundo De Indice - Responsabilidade Limitada,30.92
GGCRA11.SA,Galapagos Recebiveis Do Agronegocio Fiagro Imobiliario,54.33
GGDIV11.SA,Buena Vista Dex Neos International High Income Fundo De Indice De Responsabilidade Limitada,103.11
GGDXB39.SA,VanEck Gold Miners ETF,162.26
GGENB11.SA,Btg Pactual S&P B3 Ingenius Fundo De Indice,18.09
GGEPA3F.SA,GER PARANAP ON  ED,33.00
GGEPA4F.SA,GER PARANAP PN  ED,33.55
GGFSA3F.SA,GAFISA      ON      NM,4.90
GGFSA9F.SA,GAFISA      ON  REC NM,5.10
GGGBR3F.SA,GERDAU      ON      N1,18.10
GGGBR4F.SA,GERDAU      PN      N1,21.31
GGGPS3F.SA,GPS         ON      NM,16.60
GGGRC11Q.SA,--,9.84
GGICP11.SA,GENIAL DEBDIF11,10.31
GGLDI11.SA,IT NOW GOLD CI,56.45
GGLDX11.SA,Investo ETF Solactive Gold Spot Index Fundo De Indice,112.67
GGLFT11.SA,GLPG TEVALFTF11,103.55
GGMAT3F.SA,GRUPO MATEUSON      NM,4.46
GGMAT9F.SA,--,4.41
GGOAT11.SA,It Now Sp Imab Fundo De Indice Responsabilidade Limitada,53.90
GGOAU3F.SA,GERDAU MET  ON  EB  N1,8.82
GGOAU4F.SA,GERDAU MET  PN  EB  N1,9.25
GGOLB11.SA,BTGP GOLB   CI,108.46
GGOLD11.SA,Trend Etf Lbma Ouro Fundo Investimento Cotas De Fundo De Andice Investimento Exterior,25.06
GGOLL54F.SA,GOL         PN *P   N2,6.00
GGOLX11.SA,TREND OURO HCI,51.28
GGOVE11.SA,It Now IGCT Index Fund,70.58
GGPUS11.SA,Investo Gp Etf S&P 500 Fundo De Indice,112.40
GGRND3F.SA,GRENDENE    ON  ED  NM,4.62
GGROP31.SA,POTASSIO BR DR1,11.32
GGRWA11.SA,Greenwich Agro Fundo De Investimento Nas Cadeias Produtivas Agroindustriais - Fiagro - Imobiliario,8.33
GGSHP3F.SA,GENERALSHOPPON,4.10
GGUAR3F.SA,GUARARAPES  ON  EDJ NM,8.52
GGXUS11.SA,GLPG GLBEXUSCI,105.67
HH2TA34.SA,Healthcare Realty Trust Incorporated,23.06
HHAGA3F.SA,HAGA S/A    ON,1.65
HHAGA4F.SA,HAGA S/A    PN,1.11
HHAPV3F.SA,HAPVIDA     ON      NM,16.20
HHASH11.SA,Hashdex Nasdaq Crypto Index Fundo De Indice,67.60
HHBOR3F.SA,HELBOR      ON      NM,2.42
HHBRE3F.SA,HBR REALTY  ON  ED  NM,3.70
HHBSA3F.SA,HIDROVIAS   ON      NM,3.85
HHBTS5F.SA,HABITASUL   PNA,31.00
HHERT11.SA,Hedge Brasil Equity Reits Fundo De Indice De Responsabilidade Limitada,21.89
HHETA3F.SA,HERCULES    ON,60.00
HHETA4F.SA,HERCULES    PN,4.41
HHGBR11.SA,Nu Iboxx Investment Grade Hedge Carry Brl Classe De Índice Investimento No Exterior - RL,51.88
HHGPO11.SA,Cshg Jhsf Prime Offices Fundo De Investimento Imobiliario,145.30
HHIGH11.SA,Nu Ibov Smart High Beta B3 Classe De Indice,94.54
HHODL11.SA,Investo Etf Marketvector Bitcoin Benchmark Rate Fundo De Indice – Responsabilidade Limitada,82.55
HHOMS11.SA,FII HOMS    CI,121.38
HHOOT4F.SA,HOTEIS OTHONPN,5.92
HHTEK11.SA,Htek - It Now Morningstar Xt Us Healthcare Fundo De Indice,61.67
HHYBR11.SA,Nu Iboxx High Yield Hedge Carry Brl Classe De Indice Investimento No Exterior- Resp Limitada,52.10
HHYEM39.SA,VANECK EMERGDRE ED,35.82
HHYPE3F.SA,HYPERA      ON  EJ  NM,23.76
II2NG34.SA,Ingredion Incorporated,75.39
II2NV34.SA,Invitation Homes Inc.,27.42
II2RS34.SA,Ingersoll Rand Inc.,70.65
IIAAG11.SA,Inter Amerra - Fiagro - Imobiliario,8.72
IIAGR11.SA,Sfi Investimentos Do Agronegocio - Fiagro Imobiliario,4.25
IIB5M11.SA,It Now IMA-B5+ Fundo De Indice,118.20
IIBIT39.SA,BKR BITCOIN DRE,92.56
IIBOB11.SA,Btg Pactual B3 Ibovespa Fundo De Indice,133.80
IIBOV11.SA,IBOVESPA    IBO/,"163,626.00"
IIDKA11.SA,It Now Irfm P3 Fundo De Indice Responsabilidade Limitada,57.43
IIFCM3F.SA,INFRACOMM   ON      NM,1.10
IIFRA11.SA,Itau FIC De Fundos De Investimento Em Direitos Creditorios De Infraestrutura,99.03
IIFRI11.SA,Itau Fundo De Investimento Em Cotas De FIDIFEI Cdi Renda Fixa Credito Privado - Resp Limitada,103.92
IIGTI11.SA,Iguatemi S.A.,25.54
IIGTI11F.SA,IGUATEMI S.AUNT     N1,25.52
IIGTI3F.SA,IGUATEMI S.AON      N1,2.96
IIGTI4F.SA,IGUATEMI S.APN      N1,10.75
IIMAB11.SA,It Now Id ETF Ima-B Fundo De Indice,108.16
IIMBB11.SA,Etf Bradesco Ima-B Fundo De Indice,141.82
IINEP3F.SA,INEPAR      ON,1.43
IINEP4F.SA,INEPAR      PN,1.17
IINTB3F.SA,INTELBRAS   ON      NM,11.79
IIRBR3F.SA,IRBBRASIL REON      NM,51.81
IIRFM11.SA,It Now IRF - M P2 Fundo De Indice,97.40
IIRIF11.SA,Iridium Infra Fundo De Investim Em Cotas De Fundos Incent De Investim Em Infraes Renda Fixa,9.19
IISAE3F.SA,ISA ENERGIA ON  EJ  N1,33.98
IISAE4F.SA,ISA ENERGIA PN  EJ  N1,26.77
IISEN11.SA,ITAÚ ISENTO MARÇO 29 FUNDO DE INVESTIMENTO EM COTAS DE FIIF EM INFRA RF - RESP LIMITADA,108.75
IISET11.SA,Itaú Isento Setembro 28 Fundo De Investimento Em Cotas De Fiif Em Infra Rf Resp Limitada,108.00
IISNN11.SA,Itau Isento Julho 28 Fic De Fundos Incentivados De Inv Financeiro Em Infra Rf Resp Limitada,"1,018.00"
IISNT11.SA,Itau Isento Marco 28 Fundo De Investimento E Cotas D F I D I Financeiro Em Infraestrutura Renda Fixa,"1,054.79"
